time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
0.042,-0.0779,0.9867,-0.1076,0,0,0,0,0,0
0.042,-0.0806,0.9884,-0.1067,0,0,0,0,0,0
0.042,-0.0818,0.9899,-0.1072,0,0,0,0,0,0
0.042,-0.0836,0.9884,-0.1042,0,0,0,0,0,0
0.042,-0.0867,0.9913,-0.1042,0,0,0,0,0,0
0.043,-0.0853,0.9913,-0.1069,0,0,0,0,0,0
0.043,-0.0897,0.9906,-0.1045,0,0,0,0,0,0
0.043,-0.0892,0.9901,-0.1062,0,0,0,0,0,0
0.058,-0.085,0.9852,-0.0993,0,0,0,0,0,0
0.059,-0.0845,0.9874,-0.0991,0,0,0,0,0,0
0.059,-0.0833,0.985,-0.0998,0,0,0,0,0,0
0.06,-0.0809,0.9838,-0.1023,0,0,0,0,0,0
0.06,-0.0801,0.9855,-0.1003,0,0,0,0,0,0
0.066,-0.0804,0.9862,-0.1028,0,0,0,0,0,0
0.067,-0.0828,0.9882,-0.1028,0,0,0,0,0,0
0.071,-0.0811,0.9872,-0.103,0,0,0,0,0,0
0.071,-0.0711,0.9772,-0.104,0,0,0,0,0,0
0.074,-0.0657,0.9652,-0.0964,0,0,0,0,0,0
0.075,-0.087,0.9791,-0.0971,0,0,0,0,0,0
0.08,-0.1053,0.9872,-0.1008,0,0,0,0,0,0
0.081,-0.1099,0.9913,-0.0998,0,0,0,0,0,0
0.085,-0.1077,0.9923,-0.0996,0,0,0,0,0,0
0.086,-0.1104,0.995,-0.0976,0,0,0,0,0,0
0.09,-0.1119,0.9955,-0.1011,0,0,0,0,0,0
0.091,-0.1136,0.9948,-0.1035,0,0,0,0,0,0
0.095,-0.1163,0.994,-0.1047,0,0,0,0,0,0
0.096,-0.1104,0.9872,-0.1069,0,0,0,0,0,0
0.101,-0.1092,0.9864,-0.105,0,0,0,0,0,0
0.101,-0.1126,0.9916,-0.1062,0,0,0,0,0,0
0.106,-0.1102,1.0021,-0.1047,0,0,0,0,0,0
0.106,-0.1058,1.0048,-0.1103,0,0,0,0,0,0
0.109,-0.1014,1.0062,-0.1135,0,0,0,0,0,0
0.109,-0.0963,1.0026,-0.114,0,0,0,0,0,0
0.113,-0.0941,1.0011,-0.1138,0,0,0,0,0,0
0.114,-0.0955,0.9948,-0.113,0,0,0,0,0,0
0.12,-0.0921,0.9935,-0.1125,0,0,0,0,0,0
0.121,-0.0931,0.9926,-0.1123,0,0,0,0,0,0
0.124,-0.0882,0.9906,-0.1059,0,0,0,0,0,0
0.125,-0.0879,0.9908,-0.105,0,0,0,0,0,0
0.129,-0.0853,0.9894,-0.1003,0,0,0,0,0,0
0.129,-0.0831,0.9899,-0.1015,0,0,0,0,0,0
0.136,-0.0821,0.9882,-0.1006,0,0,0,0,0,0
0.137,-0.0833,0.9891,-0.102,0,0,0,0,0,0
0.139,-0.0862,0.9899,-0.1067,0,0,0,0,0,0
0.139,-0.0887,0.9884,-0.1079,0,0,0,0,0,0
0.143,-0.0911,0.9896,-0.1091,0,0,0,0,0,0
0.144,-0.0904,0.9911,-0.1113,0,0,0,0,0,0
0.148,-0.0879,0.9891,-0.1118,0,0,0,0,0,0
0.149,-0.0848,0.9884,-0.1138,0,0,0,0,0,0
0.152,-0.085,0.9916,-0.1142,0,0,0,0,0,0
0.153,-0.0858,0.9908,-0.1172,0,0,0,0,0,0
0.158,-0.087,0.9901,-0.116,0,0,0,0,0,0
0.158,-0.084,0.9896,-0.1138,0,0,0,0,0,0
0.162,-0.0777,0.9877,-0.113,0,0,0,0,0,0
0.163,-0.0796,0.9872,-0.1101,0,0,0,0,0,0
0.169,-0.077,0.9869,-0.1096,0,0,0,0,0,0
0.169,-0.0784,0.9862,-0.1128,0,0,0,0,0,0
0.174,-0.0801,0.9884,-0.1135,0,0,0,0,0,0
0.174,-0.0801,0.9884,-0.1135,0,0,0,0.0028,0.0215,-0.0271
0.175,-0.0816,0.9891,-0.1118,0,0,0,0.0028,0.0215,-0.0271
0.179,-0.0806,0.9908,-0.1125,0,0,0,0.0028,0.0215,-0.0271
0.179,-0.0838,0.9886,-0.1128,0,0,0,0.0028,0.0215,-0.0271
0.183,-0.0814,0.9904,-0.1145,0,0,0,0.0028,0.0215,-0.0271
0.184,-0.0823,0.9891,-0.1155,0,0,0,0.0028,0.0215,-0.0271
0.188,-0.0823,0.9928,-0.113,0,0,0,0.0028,0.0215,-0.0271
0.188,-0.0792,0.9906,-0.1128,0,0,0,0.0028,0.0215,-0.0271
0.192,-0.0767,0.9874,-0.1155,0,0,0,0.0028,0.0215,-0.0271
0.192,-0.0794,0.9847,-0.1162,0,0,0,0.0028,0.0215,-0.0271
0.197,-0.0794,0.9845,-0.1186,0,0,0,0.0028,0.0215,-0.0271
0.198,-0.0843,0.985,-0.1267,0,0,0,0.0028,0.0215,-0.0271
0.202,-0.0816,0.9843,-0.1326,0,0,0,0.0028,0.0215,-0.0271
0.202,-0.075,0.9833,-0.1318,0,0,0,0.0028,0.0215,-0.0271
0.207,-0.0689,0.9818,-0.1313,0,0,0,0.0028,0.0215,-0.0271
0.207,-0.064,0.9806,-0.1267,0,0,0,0.0028,0.0215,-0.0271
0.213,-0.0652,0.9821,-0.1218,0,0,0,0.0028,0.0215,-0.0271
0.214,-0.0718,0.9828,-0.1182,0,0,0,0.0028,0.0215,-0.0271
0.217,-0.0755,0.9821,-0.1145,0,0,0,0.0028,0.0215,-0.0271
0.218,-0.0782,0.9811,-0.1164,0,0,0,0.0028,0.0215,-0.0271
0.222,-0.0792,0.9799,-0.1206,0,0,0,0.0028,0.0215,-0.0271
0.223,-0.0796,0.9813,-0.1267,0,0,0,0.0028,0.0215,-0.0271
0.226,-0.0821,0.984,-0.1262,0,0,0,0.0028,0.0215,-0.0271
0.227,-0.0845,0.9838,-0.1279,0,0,0,0.0028,0.0215,-0.0271
0.232,-0.0833,0.9864,-0.1262,0,0,0,0.0028,0.0215,-0.0271
0.233,-0.0804,0.9852,-0.1228,0,0,0,0.0028,0.0215,-0.0271
0.236,-0.0752,0.9874,-0.1206,0,0,0,0.0028,0.0215,-0.0271
0.237,-0.0733,0.9877,-0.1184,0,0,0,0.0028,0.0215,-0.0271
0.241,-0.0701,0.9838,-0.1196,0,0,0,0.0028,0.0215,-0.0271
0.241,-0.0701,0.9838,-0.1196,0,0,0,0.0075,0.1055,-0.0339
0.242,-0.0691,0.9835,-0.1203,0,0,0,0.0075,0.1055,-0.0339
0.247,-0.0713,0.9821,-0.1282,0,0,0,0.0075,0.1055,-0.0339
0.248,-0.0748,0.9828,-0.1335,0,0,0,0.0075,0.1055,-0.0339
0.248,-0.0748,0.9828,-0.1335,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.25,-0.075,0.984,-0.1365,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.251,-0.0738,0.986,-0.1382,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.256,-0.0716,0.983,-0.134,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.257,-0.0684,0.9847,-0.1328,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.26,-0.0674,0.9884,-0.1313,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.261,-0.0674,0.9862,-0.1301,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.266,-0.0662,0.9874,-0.1277,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.267,-0.0674,0.985,-0.1233,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.27,-0.0679,0.9882,-0.1182,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.271,-0.0718,0.9884,-0.1133,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.275,-0.0691,0.9884,-0.1108,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.276,-0.0723,0.9889,-0.1111,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.28,-0.0735,0.9894,-0.1133,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.281,-0.0787,0.9908,-0.1096,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.285,-0.0809,0.9916,-0.1094,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.286,-0.0867,0.9918,-0.1084,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.291,-0.0887,0.9908,-0.1094,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.292,-0.0889,0.9928,-0.1101,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.295,-0.0892,0.9921,-0.1089,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.296,-0.0875,0.9896,-0.1064,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.302,-0.0906,0.9891,-0.1084,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.303,-0.0877,0.9894,-0.1101,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.305,-0.0892,0.9906,-0.112,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.305,-0.0904,0.9913,-0.1147,0.0597,0.0034,-0.0332,0.0075,0.1055,-0.0339
0.31,-0.0904,0.9913,-0.1147,0.0597,0.0034,-0.0332,-0.0057,0.1394,-0.0674
0.311,-0.0919,0.9928,-0.1147,0.0597,0.0034,-0.0332,-0.0057,0.1394,-0.0674
0.312,-0.0933,0.9928,-0.114,0.0597,0.0034,-0.0332,-0.0057,0.1394,-0.0674
0.314,-0.0967,0.9896,-0.1138,0.0597,0.0034,-0.0332,-0.0057,0.1394,-0.0674
0.315,-0.0992,0.9894,-0.1135,0.0597,0.0034,-0.0332,-0.0057,0.1394,-0.0674
0.315,-0.0992,0.9894,-0.1135,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.319,-0.1026,0.9899,-0.1133,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.32,-0.1048,0.9901,-0.1094,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.325,-0.106,0.9901,-0.1062,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.326,-0.1072,0.9894,-0.1062,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.329,-0.107,0.9874,-0.102,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.33,-0.1082,0.9908,-0.1011,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.334,-0.1075,0.9913,-0.1028,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.335,-0.1107,0.9926,-0.1015,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.34,-0.1126,0.9933,-0.1025,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.341,-0.1165,0.995,-0.102,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.344,-0.1173,0.9962,-0.1057,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.344,-0.1209,0.9974,-0.1089,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.349,-0.1204,0.9967,-0.1037,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.35,-0.1182,0.9945,-0.1011,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.353,-0.117,0.9928,-0.0967,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.353,-0.1156,0.993,-0.0954,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.358,-0.1121,0.9926,-0.0947,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.359,-0.1114,0.9918,-0.0974,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.363,-0.1107,0.9928,-0.105,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.364,-0.1082,0.9957,-0.1052,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.369,-0.1068,0.9957,-0.1052,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.37,-0.106,0.9957,-0.1023,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.373,-0.1011,0.997,-0.103,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.373,-0.1004,0.9965,-0.1025,0.1084,-0.0316,-0.0915,-0.0057,0.1394,-0.0674
0.377,-0.1004,0.9965,-0.1025,0.1084,-0.0316,-0.0915,-0.0102,0.0681,-0.0702
0.378,-0.098,0.9943,-0.1032,0.1084,-0.0316,-0.0915,-0.0102,0.0681,-0.0702
0.379,-0.0992,0.9943,-0.1057,0.1084,-0.0316,-0.0915,-0.0102,0.0681,-0.0702
0.383,-0.0994,0.9952,-0.1081,0.1084,-0.0316,-0.0915,-0.0102,0.0681,-0.0702
0.384,-0.0999,0.9935,-0.1072,0.1084,-0.0316,-0.0915,-0.0102,0.0681,-0.0702
0.384,-0.0999,0.9935,-0.1072,0.0826,0.0112,-0.0322,-0.0102,0.0681,-0.0702
0.388,-0.0982,0.9943,-0.1091,0.0826,0.0112,-0.0322,-0.0102,0.0681,-0.0702
0.389,-0.098,0.9972,-0.1094,0.0826,0.0112,-0.0322,-0.0102,0.0681,-0.0702
0.392,-0.0994,0.996,-0.1086,0.0826,0.0112,-0.0322,-0.0102,0.0681,-0.0702
0.393,-0.0963,0.9955,-0.1094,0.0826,0.0112,-0.0322,-0.0102,0.0681,-0.0702
0.397,-0.0982,0.9965,-0.1096,0.0826,0.0112,-0.0322,-0.0102,0.0681,-0.0702
0.398,-0.0982,0.997,-0.112,0.0826,0.0112,-0.0322,-0.0102,0.0681,-0.0702
