time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
0.699,0.1749,0.9867,0.0846,0.0772,-0.0373,0.0696,-0.0002,0.0024,-0.0141
0.703,0.1774,0.985,0.0858,0.0772,-0.0373,0.0696,-0.0002,0.0024,-0.0141
0.703,0.1783,0.9813,0.0866,0.0772,-0.0373,0.0696,-0.0002,0.0024,-0.0141
0.708,0.1788,0.9801,0.0858,0.0772,-0.0373,0.0696,-0.0002,0.0024,-0.0141
0.709,0.1771,0.9806,0.0861,0.0772,-0.0373,0.0696,-0.0002,0.0024,-0.0141
0.716,0.1771,0.9806,0.0861,0.0772,-0.0373,0.0696,-0.0017,0.0048,-0.0043
0.716,0.1761,0.9808,0.0849,0.0772,-0.0373,0.0696,-0.0017,0.0048,-0.0043
0.717,0.1764,0.9828,0.0802,0.0772,-0.0373,0.0696,-0.0017,0.0048,-0.0043
0.718,0.172,0.9811,0.0802,0.0772,-0.0373,0.0696,-0.0017,0.0048,-0.0043
0.718,0.1688,0.9823,0.0817,0.0772,-0.0373,0.0696,-0.0017,0.0048,-0.0043
0.723,0.1666,0.9816,0.0773,0.0772,-0.0373,0.0696,-0.0017,0.0048,-0.0043
0.723,0.1666,0.9816,0.0773,-0.0077,0.0017,-0.0067,-0.0017,0.0048,-0.0043
