time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
0.192,0.0406,0.9999,-0.041,0,0,0,0.06,0.0529,-0.0796
0.192,0.0371,1.0023,-0.0427,0,0,0,0.06,0.0529,-0.0796
0.196,0.0349,1.0048,-0.0434,0,0,0,0.06,0.0529,-0.0796
0.197,0.0335,1.004,-0.0456,0,0,0,0.06,0.0529,-0.0796
0.203,0.0327,1.006,-0.0478,0,0,0,0.06,0.0529,-0.0796
0.204,0.0342,1.0038,-0.0441,0,0,0,0.06,0.0529,-0.0796
0.207,0.0347,1.0043,-0.0444,0,0,0,0.06,0.0529,-0.0796
0.207,0.0401,1.0038,-0.0419,0,0,0,0.06,0.0529,-0.0796
0.212,0.044,1.0021,-0.039,0,0,0,0.06,0.0529,-0.0796
0.212,0.0528,1.0001,-0.0366,0,0,0,0.06,0.0529,-0.0796
0.216,0.0577,0.9974,-0.0358,0,0,0,0.06,0.0529,-0.0796
0.217,0.0655,0.9974,-0.0331,0,0,0,0.06,0.0529,-0.0796
0.221,0.075,0.995,-0.0322,0,0,0,0.06,0.0529,-0.0796
0.221,0.0823,0.995,-0.0304,0,0,0,0.06,0.0529,-0.0796
0.227,0.0904,0.9979,-0.0312,0,0,0,0.06,0.0529,-0.0796
0.228,0.0953,0.9972,-0.0312,0,0,0,0.06,0.0529,-0.0796
0.231,0.1016,0.9974,-0.0324,0,0,0,0.06,0.0529,-0.0796
0.232,0.1048,0.9996,-0.0324,0,0,0,0.06,0.0529,-0.0796
0.237,0.1048,0.9996,-0.0324,0,0,0,0.0281,-0.0218,-0.0101
0.238,0.1107,1.0021,-0.0322,0,0,0,0.0281,-0.0218,-0.0101
0.238,0.1126,1.004,-0.0341,0,0,0,0.0281,-0.0218,-0.0101
0.241,0.1163,1.0057,-0.0336,0,0,0,0.0281,-0.0218,-0.0101
0.241,0.1187,1.0053,-0.0368,0,0,0,0.0281,-0.0218,-0.0101
0.242,0.1187,1.0053,-0.0368,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.246,0.1214,1.0067,-0.0353,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.247,0.1212,1.0075,-0.0366,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.25,0.1224,1.0079,-0.0375,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.251,0.1214,1.0094,-0.0407,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.256,0.1177,1.0082,-0.0439,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.256,0.1155,1.0099,-0.0461,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.26,0.1136,1.0138,-0.0473,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.261,0.1146,1.0116,-0.0475,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.266,0.1114,1.0133,-0.0517,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.266,0.1104,1.0148,-0.0529,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.27,0.1075,1.015,-0.0537,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.27,0.1046,1.015,-0.0559,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.275,0.1009,1.0141,-0.0544,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.275,0.0994,1.0143,-0.0571,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.282,0.0953,1.0141,-0.0615,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.283,0.0933,1.0109,-0.0581,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.285,0.0916,1.0097,-0.0576,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.286,0.0904,1.0072,-0.0566,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.29,0.0914,1.0033,-0.0551,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.292,0.0936,1.0016,-0.0571,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.295,0.0945,0.9977,-0.0532,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.295,0.1009,0.9972,-0.0507,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.3,0.1043,0.9955,-0.0488,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.301,0.1092,0.9955,-0.0475,0.1985,0.0134,-0.1424,0.0281,-0.0218,-0.0101
0.305,0.1092,0.9955,-0.0475,0.1985,0.0134,-0.1424,-0.018,-0.0231,0.1314
0.305,0.1109,0.994,-0.0456,0.1985,0.0134,-0.1424,-0.018,-0.0231,0.1314
0.306,0.1107,0.997,-0.0449,0.1985,0.0134,-0.1424,-0.018,-0.0231,0.1314
0.31,0.1107,0.997,-0.0449,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.311,0.1094,0.9972,-0.0427,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.311,0.108,1.0006,-0.0414,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.314,0.1053,1.0021,-0.0388,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.315,0.1041,1.0053,-0.0361,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.32,0.1043,1.0072,-0.0297,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.321,0.1038,1.0082,-0.0214,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.327,0.1038,1.0079,-0.017,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.328,0.1014,1.0089,-0.0119,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.329,0.1038,1.0077,-0.0111,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.329,0.108,1.0075,-0.0111,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.333,0.1099,1.0053,-0.008,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.334,0.1124,1.0045,-0.0011,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.339,0.1148,1.0028,0.0072,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.34,0.1104,0.9996,0.0082,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.343,0.1087,0.9974,0.0133,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.344,0.107,0.9957,0.0121,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.35,0.1072,0.9916,0.0155,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.351,0.1072,0.9882,0.0177,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.353,0.1092,0.9864,0.0182,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.354,0.1097,0.9847,0.0204,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.358,0.1126,0.9781,0.0223,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.359,0.1155,0.9772,0.0253,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.363,0.1204,0.9745,0.0267,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.363,0.1219,0.9733,0.0272,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.368,0.127,0.9708,0.0274,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.368,0.1317,0.9684,0.0289,-0.6581,0.0983,-0.1831,-0.018,-0.0231,0.1314
0.372,0.1317,0.9684,0.0289,-0.6581,0.0983,-0.1831,-0.0418,-0.0706,0.2429
0.373,0.1348,0.9674,0.0314,-0.6581,0.0983,-0.1831,-0.0418,-0.0706,0.2429
0.374,0.139,0.964,0.0309,-0.6581,0.0983,-0.1831,-0.0418,-0.0706,0.2429
0.379,0.139,0.964,0.0309,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.38,0.1463,0.9642,0.0296,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.381,0.1485,0.9642,0.0292,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.384,0.1534,0.9647,0.0304,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.384,0.1603,0.9657,0.0245,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.388,0.1625,0.9671,0.0223,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.388,0.1639,0.9662,0.0213,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.394,0.1681,0.9679,0.0169,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.395,0.1739,0.9698,0.015,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.398,0.1734,0.9691,0.014,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.398,0.1783,0.9684,0.0101,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.404,0.183,0.9691,0.0096,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.405,0.1876,0.9706,0.0069,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.407,0.1905,0.9698,0.0077,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.407,0.1969,0.9652,0.0062,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.412,0.2011,0.9654,0.0057,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.414,0.2074,0.9613,0.0072,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.416,0.212,0.9586,0.0096,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.417,0.2177,0.9557,0.0084,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.421,0.2204,0.9552,0.0133,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.422,0.2238,0.9554,0.0121,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.427,0.2269,0.9571,0.0123,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.428,0.2279,0.9574,0.0125,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.431,0.2333,0.9574,0.0128,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.432,0.2348,0.9591,0.0138,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.436,0.2338,0.9615,0.0138,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.437,0.2326,0.963,0.0152,-0.2745,0.1323,-0.2416,-0.0418,-0.0706,0.2429
0.441,0.2326,0.963,0.0152,-0.2745,0.1323,-0.2416,-0.0327,-0.1915,0.2803
0.442,0.2326,0.9654,0.0147,-0.2745,0.1323,-0.2416,-0.0327,-0.1915,0.2803
0.442,0.2348,0.9669,0.0165,-0.2745,0.1323,-0.2416,-0.0327,-0.1915,0.2803
0.446,0.2316,0.9684,0.0147,-0.2745,0.1323,-0.2416,-0.0327,-0.1915,0.2803
0.447,0.2306,0.9718,0.0189,-0.2745,0.1323,-0.2416,-0.0327,-0.1915,0.2803
0.447,0.2306,0.9718,0.0189,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.451,0.2294,0.9728,0.0189,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.452,0.2282,0.9733,0.0206,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.457,0.2291,0.9735,0.0209,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.458,0.2296,0.974,0.0187,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.461,0.2289,0.9762,0.0165,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.461,0.2269,0.9755,0.0169,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.466,0.2267,0.975,0.0191,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.467,0.2289,0.9759,0.0201,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.47,0.2291,0.9762,0.0223,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.471,0.2304,0.9752,0.026,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.476,0.2294,0.9777,0.0248,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.476,0.2296,0.9733,0.0296,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.483,0.2321,0.9747,0.0279,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.484,0.2309,0.973,0.0274,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.485,0.2321,0.9723,0.0284,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.485,0.2321,0.9701,0.0257,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.49,0.2338,0.9689,0.0245,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.491,0.2357,0.9679,0.0245,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.495,0.2379,0.9679,0.0233,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.495,0.2372,0.9693,0.0211,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.5,0.2399,0.9676,0.0201,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.5,0.2387,0.9681,0.0199,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.508,0.2399,0.9664,0.0184,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.508,0.2392,0.9693,0.0199,-0.2877,-0.0064,0.2357,-0.0327,-0.1915,0.2803
0.509,0.2392,0.9693,0.0199,-0.2877,-0.0064,0.2357,-0.0019,-0.1818,0.2056
0.51,0.2389,0.9686,0.0216,-0.2877,-0.0064,0.2357,-0.0019,-0.1818,0.2056
0.51,0.2411,0.9703,0.0201,-0.2877,-0.0064,0.2357,-0.0019,-0.1818,0.2056
0.517,0.2411,0.9703,0.0201,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.518,0.2409,0.9715,0.0211,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.519,0.2421,0.972,0.0184,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.519,0.2399,0.9706,0.0184,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.519,0.2411,0.9698,0.0174,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.528,0.2416,0.9708,0.0167,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.529,0.2382,0.9711,0.0155,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.529,0.2335,0.9728,0.014,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.53,0.2306,0.9762,0.0162,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.534,0.2287,0.9789,0.0138,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.534,0.2221,0.9772,0.0125,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.539,0.2177,0.9794,0.0135,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.539,0.216,0.9799,0.013,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.543,0.2111,0.9799,0.0133,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.543,0.2076,0.9791,0.0155,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.548,0.203,0.9774,0.0165,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.548,0.2018,0.9786,0.0152,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.554,0.1957,0.9769,0.0165,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.554,0.193,0.9767,0.0162,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.558,0.1898,0.9774,0.015,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.558,0.1859,0.9772,0.0133,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.563,0.1842,0.9737,0.0108,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.564,0.1847,0.974,0.0101,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.57,0.1832,0.973,0.0096,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.57,0.1827,0.9713,0.0118,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.573,0.1822,0.9693,0.0145,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.574,0.184,0.9669,0.0116,0.3296,-0.192,0.2507,-0.0019,-0.1818,0.2056
0.579,0.184,0.9669,0.0116,0.3296,-0.192,0.2507,0.0521,-0.1258,0.153
0.579,0.1847,0.965,0.0125,0.3296,-0.192,0.2507,0.0521,-0.1258,0.153
0.58,0.1835,0.9613,0.0125,0.3296,-0.192,0.2507,0.0521,-0.1258,0.153
0.583,0.1854,0.9606,0.0111,0.3296,-0.192,0.2507,0.0521,-0.1258,0.153
0.583,0.1854,0.9606,0.0111,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.584,0.1886,0.9571,0.0135,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.587,0.1886,0.9549,0.0177,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.588,0.1918,0.9544,0.0191,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.593,0.1947,0.9515,0.0184,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.593,0.1984,0.9505,0.0169,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.597,0.2013,0.9481,0.0118,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.598,0.2089,0.9447,0.0106,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.603,0.213,0.943,0.0108,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.603,0.2172,0.943,0.0121,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.607,0.2196,0.9466,0.0096,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.609,0.2204,0.9491,0.0091,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.613,0.2204,0.9535,0.0062,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.614,0.2199,0.9557,0.0045,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.617,0.2245,0.9603,0.005,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.617,0.2262,0.9598,0.0035,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.622,0.2274,0.9635,0.003,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.623,0.2287,0.962,0.003,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.626,0.2321,0.9581,0.0082,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.627,0.235,0.9562,0.0096,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.632,0.2389,0.953,0.014,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.632,0.2394,0.9476,0.0135,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.634,0.2404,0.9422,0.0125,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.639,0.2401,0.9398,0.0128,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.639,0.2379,0.9378,0.0101,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.644,0.2382,0.9327,0.0111,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.644,0.2382,0.931,0.0111,0.4311,-0.0785,0.3059,0.0521,-0.1258,0.153
0.645,0.2382,0.931,0.0111,0.4311,-0.0785,0.3059,0.0958,-0.1469,0.1393
0.649,0.2379,0.9288,0.0106,0.4311,-0.0785,0.3059,0.0958,-0.1469,0.1393
0.65,0.2406,0.9288,0.0187,0.4311,-0.0785,0.3059,0.0958,-0.1469,0.1393
0.653,0.2445,0.93,0.0201,0.4311,-0.0785,0.3059,0.0958,-0.1469,0.1393
0.654,0.2453,0.9281,0.0206,0.4311,-0.0785,0.3059,0.0958,-0.1469,0.1393
0.654,0.2453,0.9281,0.0206,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.659,0.2497,0.9273,0.0245,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.659,0.255,0.9286,0.0265,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.663,0.2572,0.9278,0.0289,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.664,0.2629,0.9286,0.0314,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.668,0.2626,0.9317,0.0331,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.669,0.2658,0.9354,0.0311,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.673,0.2673,0.9371,0.0265,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.674,0.2697,0.9413,0.0179,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.677,0.2758,0.9417,0.0086,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.678,0.2858,0.9437,-0.0024,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.682,0.2983,0.9447,-0.0068,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.683,0.3112,0.9435,-0.0014,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.688,0.3264,0.9452,0.0055,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.688,0.331,0.943,0.0116,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.693,0.3318,0.9486,0.0206,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.694,0.3283,0.9537,0.0248,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.698,0.321,0.9598,0.0279,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.698,0.3154,0.9652,0.0253,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.703,0.309,0.9706,0.0226,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.703,0.3103,0.9735,0.0206,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.708,0.3173,0.9774,0.0213,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.708,0.3239,0.9769,0.0272,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.712,0.3325,0.9752,0.0289,0.0454,-0.043,0.246,0.0958,-0.1469,0.1393
0.713,0.3325,0.9752,0.0289,0.0454,-0.043,0.246,0.1419,-0.2502,0.0187
0.714,0.3467,0.9698,0.0296,0.0454,-0.043,0.246,0.1419,-0.2502,0.0187
0.717,0.3569,0.9664,0.0304,0.0454,-0.043,0.246,0.1419,-0.2502,0.0187
0.718,0.3638,0.9576,0.0282,0.0454,-0.043,0.246,0.1419,-0.2502,0.0187
0.722,0.3682,0.9496,0.026,0.0454,-0.043,0.246,0.1419,-0.2502,0.0187
