time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,subject_number,foot
11.204,-0.5488889504444703,0.21855744589664766,-0.09918205716903782,1.9376481252341928,0.17060920236092064,-0.06805114391282034,0.029114089339590296,1.1146442110685184,-0.4847248207474899,3,right
11.205,-0.5507542321735387,0.21464130400329628,-0.10379864175403278,1.9107867569515424,0.053977790695829725,-0.05165252790348559,0.04111251638546567,1.1413097979970985,-0.43049027670286977,3,right
11.208,-0.5526704772142148,0.21092278353458674,-0.1083814192856797,1.8837683256016102,-0.06294463733956154,-0.03590142350293722,0.053014254073571535,1.16755942311447,-0.37610647914476397,3,right
11.209000000000001,-0.554637857500742,0.2074026748594662,-0.11292655555615956,1.8565675097155412,-0.18011007247564728,-0.020814121506107692,0.06481017382486691,1.1933811617402255,-0.3216050907004681,3,right
11.213,-0.5566564568090403,0.20408172833641497,-0.11743023365274881,1.8291591016713735,-0.2974705508233413,-0.0064059104229196515,0.07649127734871941,1.2187635653839122,-0.2670178985101613,3,right
11.214,-0.5587262686726727,0.20096065455307327,-0.1218886570660273,1.8015180747616553,-0.41497817423310374,0.007308945074599328,0.0880487043527594,1.2436956599473044,-0.21237679645382826,3,right
11.22,-0.5608471942341077,0.19804012451980732,-0.12629805284602091,1.77361964818411,-0.5325851285553108,0.020317223146104152,0.0994737399910973,1.2681669426912632,-0.15771376688447658,3,right
11.220999999999998,-0.5630190400542217,0.19532076983364208,-0.13065467481667686,1.7454393498765604,-0.650243700139009,0.032606761258981966,0.11075782208444183,1.2921673780400749,-0.10306086171090155,3,right
11.222000000000001,-0.5652415159045231,0.19280318282691505,-0.13495480685284456,1.7169530771166455,-0.7679062909065197,0.044166470186034916,0.1218925481453013,1.315687392294867,-0.048450182673099564,3,right
11.222999999999999,-0.5675142325683147,0.1904879167109983,-0.13919476621723095,1.688137154806144,-0.8855254323416453,0.05498634556213906,0.1328696822410713,1.3387178673263866,0.006086139346634043,3,right
11.228,-0.5698366996790699,0.1883754857209141,-0.14337090694984128,1.6589683913588884,-1.0030537987293728,0.0650574770351601,0.14368116172740636,1.361250133316057,0.060515966133856465,3,right
11.228,-0.5722083236270437,0.1864663652619083,-0.14747962329889558,1.6294241321103895,-1.1204442199849909,0.07437205504431225,0.15431910388384512,1.3832759606128702,0.11480717523019096,3,right
11.232000000000001,-0.5746284055682556,0.18476099205463978,-0.15151735317894674,1.5994823101663402,-1.2376496944104025,0.0829233752570239,0.16477581248320597,1.4047875507722498,0.16892768445620152,3,right
11.232999999999999,-0.5770961395731338,0.1832597642720336,-0.15548058164010797,1.5691214946061567,-1.3546234017151635,0.09070584069322463,0.17504378432579476,1.4257775268415978,0.22284547802522198,3,right
11.238,-0.5796106109551414,0.1819630416576738,-0.15936584433423634,1.5383209359566357,-1.4713187166393715,0.09771496156379773,0.18511571576896785,1.4462389229557835,0.27652863440403447,3,right
