time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
1.003,0.0999,0.9623,0.0673,-0.3122,0.0117,-0.1321,0.2721,-0.072,0.1003
1.004,0.0999,0.9623,0.0673,-0.904,0.0104,0.6251,0.2721,-0.072,0.1003
1.033,-0.0165,1.0001,0.1062,-0.904,0.0104,0.6251,0.2721,-0.072,0.1003
1.06,-0.0165,1.0001,0.1062,-0.904,0.0104,0.6251,0.2585,-0.1635,0.2595
1.062,-0.0936,0.9973,0.214,-0.904,0.0104,0.6251,0.2585,-0.1635,0.2595
1.062,-0.0936,0.9973,0.214,-0.4696,0.0063,-0.0084,0.2585,-0.1635,0.2595
1.063,-0.0889,1.0249,0.1861,-0.4696,0.0063,-0.0084,0.2585,-0.1635,0.2595
1.1,-0.0376,1.0126,0.072,-0.4696,0.0063,-0.0084,0.2585,-0.1635,0.2595
1.101,0.047,0.9769,0.0072,-0.4696,0.0063,-0.0084,0.2585,-0.1635,0.2595
1.138,0.0908,0.9673,0.0444,-0.4696,0.0063,-0.0084,0.2585,-0.1635,0.2595
1.139,0.0908,0.9673,0.0444,-1.6428,0.2051,0.3408,0.2585,-0.1635,0.2595
1.14,0.0908,0.9673,0.0444,-1.6428,0.2051,0.3408,0.2484,-0.5001,0.4958
1.141,0.0761,1.0068,0.1237,-1.6428,0.2051,0.3408,0.2484,-0.5001,0.4958
1.167,0.0619,0.9927,0.1523,-1.6428,0.2051,0.3408,0.2484,-0.5001,0.4958
1.197,0.0619,0.9927,0.1523,-0.8248,-0.0113,-0.4254,0.2484,-0.5001,0.4958
1.198,0.0619,0.9927,0.1523,-0.8248,-0.0113,-0.4254,0.2472,-0.5424,0.5612
1.199,0.1307,0.9641,0.0994,-0.8248,-0.0113,-0.4254,0.2472,-0.5424,0.5612
1.199,0.1916,0.9696,0.0581,-0.8248,-0.0113,-0.4254,0.2472,-0.5424,0.5612
1.207,0.2287,0.9536,0.019,-0.8248,-0.0113,-0.4254,0.2472,-0.5424,0.5612
1.233,0.2283,0.9564,0.0498,-0.8248,-0.0113,-0.4254,0.2472,-0.5424,0.5612
1.266,0.2283,0.9564,0.0498,-0.282,-0.082,0.111,0.2472,-0.5424,0.5612
1.267,0.2283,0.9564,0.0498,-0.282,-0.082,0.111,0.2367,-0.3947,0.4237
1.267,0.2255,0.9755,0.0615,-0.282,-0.082,0.111,0.2367,-0.3947,0.4237
1.268,0.2454,0.9836,0.096,-0.282,-0.082,0.111,0.2367,-0.3947,0.4237
1.299,0.1738,0.9651,0.1414,-0.282,-0.082,0.111,0.2367,-0.3947,0.4237
1.345,0.2092,0.995,0.1137,-0.282,-0.082,0.111,0.2367,-0.3947,0.4237
1.346,0.2092,0.995,0.1137,-0.282,-0.082,0.111,0.2931,-0.3385,0.2129
1.346,0.2092,0.995,0.1137,0.4406,-0.1379,0.045,0.2931,-0.3385,0.2129
1.347,0.3063,0.9664,0.0526,0.4406,-0.1379,0.045,0.2931,-0.3385,0.2129
1.348,0.3111,0.9582,0.0387,0.4406,-0.1379,0.045,0.2931,-0.3385,0.2129
1.366,0.2471,0.993,0.0381,0.4406,-0.1379,0.045,0.2931,-0.3385,0.2129
1.401,0.2471,0.993,0.0381,0.4406,-0.1379,0.045,0.303,-0.0561,0.0008
1.402,0.2809,0.979,-0.0261,0.4406,-0.1379,0.045,0.303,-0.0561,0.0008
1.403,0.2809,0.979,-0.0261,0.493,-0.0895,0.5447,0.303,-0.0561,0.0008
1.403,0.2973,0.9722,-0.0449,0.493,-0.0895,0.5447,0.303,-0.0561,0.0008
1.434,0.2323,0.9791,-0.0537,0.493,-0.0895,0.5447,0.303,-0.0561,0.0008
1.48,0.2323,0.9791,-0.0537,0.493,-0.0895,0.5447,0.1791,-0.0266,-0.0467
1.48,0.2323,0.9791,-0.0537,0.8479,-0.0333,-0.2921,0.1791,-0.0266,-0.0467
1.481,0.1129,1.0073,-0.0948,0.8479,-0.0333,-0.2921,0.1791,-0.0266,-0.0467
1.482,0.1102,0.9922,-0.1037,0.8479,-0.0333,-0.2921,0.1791,-0.0266,-0.0467
1.482,0.173,1.0403,-0.0965,0.8479,-0.0333,-0.2921,0.1791,-0.0266,-0.0467
1.501,0.0416,0.9972,-0.0451,0.8479,-0.0333,-0.2921,0.1791,-0.0266,-0.0467
1.538,0.0416,0.9972,-0.0451,0.8479,-0.0333,-0.2921,0.065,0.0727,0.183
1.539,0.0416,0.9972,-0.0451,-0.4451,0.1812,-1.021,0.065,0.0727,0.183
1.54,0.016,1.0226,-0.0314,-0.4451,0.1812,-1.021,0.065,0.0727,0.183
1.541,0.0773,0.9981,-0.0414,-0.4451,0.1812,-1.021,0.065,0.0727,0.183
1.567,0.1549,0.9949,-0.04,-0.4451,0.1812,-1.021,0.065,0.0727,0.183
1.617,0.1549,0.9949,-0.04,-1.6202,0.3489,-0.5604,0.065,0.0727,0.183
1.619,0.1549,0.9949,-0.04,-1.6202,0.3489,-0.5604,0.0367,0.0324,0.4582
1.619,0.2113,0.9673,-0.0363,-1.6202,0.3489,-0.5604,0.0367,0.0324,0.4582
1.621,0.1451,0.9499,-0.0016,-1.6202,0.3489,-0.5604,0.0367,0.0324,0.4582
1.622,0.1071,0.9778,0.0513,-1.6202,0.3489,-0.5604,0.0367,0.0324,0.4582
1.675,0.1881,0.9538,0.0626,-1.6202,0.3489,-0.5604,0.0367,0.0324,0.4582
1.676,0.1881,0.9538,0.0626,-0.9663,0.0602,-0.2052,0.0367,0.0324,0.4582
1.677,0.2979,0.9537,0.0163,-0.9663,0.0602,-0.2052,0.0367,0.0324,0.4582
1.678,0.2979,0.9537,0.0163,-0.9663,0.0602,-0.2052,0.0604,-0.2024,0.5696
1.678,0.3368,0.9452,-0.0035,-0.9663,0.0602,-0.2052,0.0604,-0.2024,0.5696
1.699,0.2984,0.9634,-0.0097,-0.9663,0.0602,-0.2052,0.0604,-0.2024,0.5696
1.753,0.3275,0.999,-0.0048,-0.9663,0.0602,-0.2052,0.0604,-0.2024,0.5696
1.754,0.3275,0.999,-0.0048,-0.9663,0.0602,-0.2052,0.0896,-0.1326,0.4827
1.755,0.3829,0.9888,0.0085,-0.9663,0.0602,-0.2052,0.0896,-0.1326,0.4827
1.756,0.3745,0.9734,-0.018,-0.9663,0.0602,-0.2052,0.0896,-0.1326,0.4827
1.756,0.3745,0.9734,-0.018,-0.3736,-0.0329,0.3451,0.0896,-0.1326,0.4827
1.811,0.3745,0.9734,-0.018,0.2915,0.2873,0.0598,0.0896,-0.1326,0.4827
1.812,0.3745,0.9734,-0.018,0.2915,0.2873,0.0598,0.0786,0.0142,0.293
1.813,0.3733,0.9636,-0.0842,0.2915,0.2873,0.0598,0.0786,0.0142,0.293
1.813,0.4115,0.9636,-0.0965,0.2915,0.2873,0.0598,0.0786,0.0142,0.293
1.814,0.4135,0.9684,-0.0402,0.2915,0.2873,0.0598,0.0786,0.0142,0.293
1.835,0.2971,0.9454,-0.0055,0.2915,0.2873,0.0598,0.0786,0.0142,0.293
1.89,0.2971,0.9454,-0.0055,0.699,0.1813,-0.5674,0.0786,0.0142,0.293
1.892,0.2971,0.9454,-0.0055,0.699,0.1813,-0.5674,0.0664,0.2177,0.2193
1.892,0.2789,0.9748,-0.0456,0.699,0.1813,-0.5674,0.0664,0.2177,0.2193
1.893,0.3078,0.9591,-0.0584,0.699,0.1813,-0.5674,0.0664,0.2177,0.2193
1.894,0.3076,0.9751,-0.0601,0.699,0.1813,-0.5674,0.0664,0.2177,0.2193
1.949,0.3076,0.9751,-0.0601,-0.4883,0.1934,-0.2975,0.0664,0.2177,0.2193
1.95,0.3076,0.9751,-0.0601,-0.4883,0.1934,-0.2975,0.0528,0.3573,0.3139
1.95,0.3408,0.9571,-0.0291,-0.4883,0.1934,-0.2975,0.0528,0.3573,0.3139
1.951,0.2828,0.9442,-0.019,-0.4883,0.1934,-0.2975,0.0528,0.3573,0.3139
1.952,0.3084,0.9422,-0.0491,-0.4883,0.1934,-0.2975,0.0528,0.3573,0.3139
2.027,0.3084,0.9422,-0.0491,-0.5267,0.1733,-0.3807,0.0528,0.3573,0.3139
2.028,0.3084,0.9422,-0.0491,-0.5267,0.1733,-0.3807,-0.0104,0.2662,0.3324
2.029,0.3534,0.9362,-0.0703,-0.5267,0.1733,-0.3807,-0.0104,0.2662,0.3324
2.03,0.3838,0.963,-0.0694,-0.5267,0.1733,-0.3807,-0.0104,0.2662,0.3324
2.03,0.4432,0.9801,-0.0629,-0.5267,0.1733,-0.3807,-0.0104,0.2662,0.3324
2.031,0.4291,1.0406,-0.0137,-0.5267,0.1733,-0.3807,-0.0104,0.2662,0.3324
2.086,0.4291,1.0406,-0.0137,-0.5267,0.1733,-0.3807,-0.0773,0.3769,0.1764
2.088,0.3669,1.0734,0.0177,-0.5267,0.1733,-0.3807,-0.0773,0.3769,0.1764
2.089,0.4143,1.064,0.0051,-0.5267,0.1733,-0.3807,-0.0773,0.3769,0.1764
2.09,0.4143,1.064,0.0051,0.233,0.3965,-0.6939,-0.0773,0.3769,0.1764
2.091,0.336,1.0459,0.0003,0.233,0.3965,-0.6939,-0.0773,0.3769,0.1764
2.165,0.336,1.0459,0.0003,0.233,0.3965,-0.6939,-0.072,0.4558,0.139
2.167,0.336,1.0459,0.0003,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.168,0.3137,1.0668,-0.0421,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.168,0.3765,1.0815,-0.0508,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.169,0.4242,1.0356,-0.0198,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.169,0.3142,0.8498,0.0673,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.207,0.2682,0.8724,0.0607,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.208,0.2767,0.856,0.0591,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.222,0.2801,0.8289,0.0737,-0.0607,1.2318,-0.222,-0.072,0.4558,0.139
2.223,0.2801,0.8289,0.0737,-0.0607,1.2318,-0.222,-0.0539,0.4532,0.2336
2.224,0.2801,0.8289,0.0737,-0.3173,1.012,-0.6436,-0.0539,0.4532,0.2336
2.301,0.2801,0.8289,0.0737,-0.3173,1.012,-0.6436,-0.0726,0.1355,0.5689
2.302,0.2891,0.8612,0.0763,-0.3173,1.012,-0.6436,-0.0726,0.1355,0.5689
2.302,0.2793,0.8046,0.1285,-0.3173,1.012,-0.6436,-0.0726,0.1355,0.5689
2.303,0.2809,0.7462,0.1495,-0.3173,1.012,-0.6436,-0.0726,0.1355,0.5689
2.303,0.2809,0.7462,0.1495,-1.4623,-0.5875,0.1804,-0.0726,0.1355,0.5689
2.304,0.328,0.8154,0.0971,-1.4623,-0.5875,0.1804,-0.0726,0.1355,0.5689
2.359,0.328,0.8154,0.0971,-1.9513,-0.7325,0.65,-0.0726,0.1355,0.5689
2.36,0.4676,0.8903,0.0819,-1.9513,-0.7325,0.65,-0.0726,0.1355,0.5689
2.361,0.4927,0.908,0.0427,-1.9513,-0.7325,0.65,-0.0726,0.1355,0.5689
2.362,0.4927,0.908,0.0427,-1.9513,-0.7325,0.65,0.0217,0.0116,1.0319
2.362,0.5123,0.9959,-0.0454,-1.9513,-0.7325,0.65,0.0217,0.0116,1.0319
2.433,0.5655,1.1285,-0.151,-1.9513,-0.7325,0.65,0.0217,0.0116,1.0319
2.435,0.6071,1.0834,-0.3285,-1.9513,-0.7325,0.65,0.0217,0.0116,1.0319
2.435,0.5315,0.9832,-0.5127,-1.9513,-0.7325,0.65,0.0217,0.0116,1.0319
2.437,0.6648,0.9814,-0.5286,-1.9513,-0.7325,0.65,0.0217,0.0116,1.0319
2.438,0.6648,0.9814,-0.5286,-1.9513,-0.7325,0.65,0.5449,0.5345,1.3314
2.439,0.6648,0.9814,-0.5286,-0.8527,0.8477,-0.0283,0.5449,0.5345,1.3314
2.497,0.6648,0.9814,-0.5286,-0.8527,0.8477,-0.0283,1.0993,1.4908,0.2373
2.497,0.6978,1.3237,-0.5338,-0.8527,0.8477,-0.0283,1.0993,1.4908,0.2373
2.498,0.6978,1.3237,-0.5338,0.0389,2.0877,-3.7165,1.0993,1.4908,0.2373
2.5,0.0922,1.3867,-0.2156,0.0389,2.0877,-3.7165,1.0993,1.4908,0.2373
2.501,0.0182,1.2599,-0.0085,0.0389,2.0877,-3.7165,1.0993,1.4908,0.2373
2.566,0.3122,1.0286,-0.1173,0.0389,2.0877,-3.7165,1.0993,1.4908,0.2373
2.567,0.5188,0.8124,-0.2416,0.0389,2.0877,-3.7165,1.0993,1.4908,0.2373
2.568,0.6419,0.6409,-0.2679,0.0389,2.0877,-3.7165,1.0993,1.4908,0.2373
2.574,0.6419,0.6409,-0.2679,-1.7843,4.0476,-1.9551,1.0993,1.4908,0.2373
2.575,0.6419,0.6409,-0.2679,-1.7843,4.0476,-1.9551,1.2869,-1.0176,-0.7315
2.576,0.697,0.5234,-0.1489,-1.7843,4.0476,-1.9551,1.2869,-1.0176,-0.7315
2.636,0.697,0.5234,-0.1489,-1.7843,4.0476,-1.9551,0.8094,-0.0329,-1.7815
2.637,0.5255,0.4121,0.118,-1.7843,4.0476,-1.9551,0.8094,-0.0329,-1.7815
2.637,0.3037,0.3061,0.3725,-1.7843,4.0476,-1.9551,0.8094,-0.0329,-1.7815
2.638,0.2189,0.1668,0.4586,-1.7843,4.0476,-1.9551,0.8094,-0.0329,-1.7815
2.638,0.2189,0.1668,0.4586,1.0809,-1.248,-0.5903,0.8094,-0.0329,-1.7815
2.701,0.1449,0.09,0.4748,1.0809,-1.248,-0.5903,0.8094,-0.0329,-1.7815
2.702,0.2675,0.1843,0.3882,1.0809,-1.248,-0.5903,0.8094,-0.0329,-1.7815
2.703,0.592,0.4353,0.1727,1.0809,-1.248,-0.5903,0.8094,-0.0329,-1.7815
2.71,0.592,0.4353,0.1727,1.0809,-1.248,-0.5903,0.2241,-1.1061,-2.7406
2.711,0.7885,0.6206,0.0125,1.0809,-1.248,-0.5903,0.2241,-1.1061,-2.7406
2.712,0.7885,0.6206,0.0125,1.6806,-6.1917,4.2218,0.2241,-1.1061,-2.7406
2.767,0.7246,0.8066,-0.0058,1.6806,-6.1917,4.2218,0.2241,-1.1061,-2.7406
2.768,0.6233,0.9377,0.0408,1.6806,-6.1917,4.2218,0.2241,-1.1061,-2.7406
2.769,0.6233,0.9377,0.0408,1.6806,-6.1917,4.2218,0.0004,-0.4635,-2.5024
2.77,0.6006,1.0475,0.0784,1.6806,-6.1917,4.2218,0.0004,-0.4635,-2.5024
2.77,0.6006,1.0475,0.0784,3.2925,-6.6276,4.574,0.0004,-0.4635,-2.5024
2.836,0.5913,1.1107,0.0805,3.2925,-6.6276,4.574,0.0004,-0.4635,-2.5024
2.837,0.5213,1.0746,0.0351,3.2925,-6.6276,4.574,0.0004,-0.4635,-2.5024
2.837,0.4774,0.9841,-0.0651,3.2925,-6.6276,4.574,0.0004,-0.4635,-2.5024
2.847,0.4774,0.9841,-0.0651,3.2925,-6.6276,4.574,-0.0307,-0.6619,-0.227
2.848,0.4472,0.8449,-0.1249,3.2925,-6.6276,4.574,-0.0307,-0.6619,-0.227
2.849,0.4472,0.8449,-0.1249,6.0084,-0.6716,1.8857,-0.0307,-0.6619,-0.227
2.9,0.2257,0.7302,-0.132,6.0084,-0.6716,1.8857,-0.0307,-0.6619,-0.227
2.901,-0.0081,0.6727,-0.0842,6.0084,-0.6716,1.8857,-0.0307,-0.6619,-0.227
2.906,-0.0081,0.6727,-0.0842,3.6336,0.7589,1.5653,-0.0307,-0.6619,-0.227
2.907,-0.0081,0.6727,-0.0842,3.6336,0.7589,1.5653,0.0322,-0.3122,1.355
2.907,1.0845,1.5423,-0.0857,3.6336,0.7589,1.5653,0.0322,-0.3122,1.355
2.969,4.3911,1.9525,-0.4859,3.6336,0.7589,1.5653,0.0322,-0.3122,1.355
2.97,-0.9223,-0.0065,0.0152,3.6336,0.7589,1.5653,0.0322,-0.3122,1.355
2.971,1.8639,0.7992,-0.5247,3.6336,0.7589,1.5653,0.0322,-0.3122,1.355
2.985,2.6228,0.2382,-0.4421,3.6336,0.7589,1.5653,0.0322,-0.3122,1.355
2.986,2.6228,0.2382,-0.4421,0.1352,0.9207,0.9242,0.0322,-0.3122,1.355
2.986,2.6228,0.2382,-0.4421,0.1352,0.9207,0.9242,0.4922,-0.5844,4.3889
3.033,0.7158,1.357,-0.198,0.1352,0.9207,0.9242,0.4922,-0.5844,4.3889
3.034,0.6244,1.7899,-0.5104,0.1352,0.9207,0.9242,0.4922,-0.5844,4.3889
3.042,0.6244,1.7899,-0.5104,0.1352,0.9207,0.9242,-0.1069,1.0604,1.5465
3.043,0.8657,1.4218,-0.482,0.1352,0.9207,0.9242,-0.1069,1.0604,1.5465
3.044,0.8657,1.4218,-0.482,13.4139,0.2298,-2.3762,-0.1069,1.0604,1.5465
3.101,1.081,1.7644,-0.37,13.4139,0.2298,-2.3762,-0.1069,1.0604,1.5465
3.102,0.4938,2.1673,-0.3116,13.4139,0.2298,-2.3762,-0.1069,1.0604,1.5465
3.12,-0.0905,2.2943,-0.1365,13.4139,0.2298,-2.3762,-0.1069,1.0604,1.5465
3.121,-0.0905,2.2943,-0.1365,3.4963,5.1552,-2.3044,-0.1069,1.0604,1.5465
3.122,-0.4643,2.0071,-0.0986,3.4963,5.1552,-2.3044,-0.1069,1.0604,1.5465
3.123,-0.4643,2.0071,-0.0986,3.4963,5.1552,-2.3044,-0.137,1.3382,0.9333
3.167,-0.8241,1.5588,-0.1936,3.4963,5.1552,-2.3044,-0.137,1.3382,0.9333
3.168,-0.6818,1.3893,-0.0874,3.4963,5.1552,-2.3044,-0.137,1.3382,0.9333
3.18,-0.3484,1.1142,0.0564,3.4963,5.1552,-2.3044,-0.137,1.3382,0.9333
3.181,-0.3484,1.1142,0.0564,3.4963,5.1552,-2.3044,-0.1811,1.9334,1.6706
3.182,-0.3484,1.1142,0.0564,-3.3412,13.1634,-2.2754,-0.1811,1.9334,1.6706
3.207,-0.4836,1.012,-0.2062,-3.3412,13.1634,-2.2754,-0.1811,1.9334,1.6706
3.233,-0.4965,1.152,-0.3479,-3.3412,13.1634,-2.2754,-0.1811,1.9334,1.6706
3.258,0.2228,1.0347,-0.1334,-3.3412,13.1634,-2.2754,-0.1811,1.9334,1.6706
3.26,0.2228,1.0347,-0.1334,-3.3412,13.1634,-2.2754,0.1837,-0.057,3.5494
3.26,0.4532,0.8443,-0.4032,-3.3412,13.1634,-2.2754,0.1837,-0.057,3.5494
3.261,0.4532,0.8443,-0.4032,-14.1691,8.3362,-0.4771,0.1837,-0.057,3.5494
3.3,-0.1167,0.7442,-0.3077,-14.1691,8.3362,-0.4771,0.1837,-0.057,3.5494
3.301,-0.0861,0.6587,-0.1399,-14.1691,8.3362,-0.4771,0.1837,-0.057,3.5494
3.316,-0.0861,0.6587,-0.1399,-10.0348,5.6882,-2.4701,0.1837,-0.057,3.5494
3.317,-0.0861,0.6587,-0.1399,-10.0348,5.6882,-2.4701,0.2214,0.8619,2.2153
3.318,-0.3283,1.1187,-0.3184,-10.0348,5.6882,-2.4701,0.2214,0.8619,2.2153
3.366,-0.4297,1.1361,-0.2888,-10.0348,5.6882,-2.4701,0.2214,0.8619,2.2153
3.367,0.266,0.6606,-0.5447,-10.0348,5.6882,-2.4701,0.2214,0.8619,2.2153
3.395,0.266,0.6606,-0.5447,-9.2568,3.213,-1.9788,0.2214,0.8619,2.2153
3.396,0.266,0.6606,-0.5447,-9.2568,3.213,-1.9788,-0.0527,-1.5543,-0.9356
3.397,1.1606,0.6038,-0.7257,-9.2568,3.213,-1.9788,-0.0527,-1.5543,-0.9356
3.434,1.2822,0.3955,-0.5383,-9.2568,3.213,-1.9788,-0.0527,-1.5543,-0.9356
3.435,0.7841,0.4458,-0.1771,-9.2568,3.213,-1.9788,-0.0527,-1.5543,-0.9356
3.436,0.6236,0.5228,0.0009,-9.2568,3.213,-1.9788,-0.0527,-1.5543,-0.9356
3.453,0.5681,0.5749,-0.0113,-9.2568,3.213,-1.9788,-0.0527,-1.5543,-0.9356
3.455,0.5681,0.5749,-0.0113,-1.4776,0.0727,-3.7788,-0.0527,-1.5543,-0.9356
3.455,0.5681,0.5749,-0.0113,-1.4776,0.0727,-3.7788,0.4303,-0.6729,-4.4973
3.5,0.7868,0.5917,-0.1913,-1.4776,0.0727,-3.7788,0.4303,-0.6729,-4.4973
3.502,0.9251,0.5376,-0.3264,-1.4776,0.0727,-3.7788,0.4303,-0.6729,-4.4973
3.531,0.9251,0.5376,-0.3264,4.5252,-4.1232,1.1336,0.4303,-0.6729,-4.4973
