time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,subject_number,foot
2.082,0.27947096796654425,0.950868609169344,0.019256377332441246,-0.19715782022838194,-0.15014455269325302,-0.4975754770654305,-0.26361993363154873,-0.2709507593931778,0.41845604613112,3,left
2.086,0.2790844512677961,0.9508392232646112,0.020116513684698856,-0.20909270357230875,-0.14560196266766273,-0.4990725081224224,-0.26613084655693175,-0.2688419385842263,0.42212779866024547,3,left
2.0869999999999997,0.2786648643324434,0.9507772882708514,0.02098550374939305,-0.22059779376110816,-0.14073497541320104,-0.5004989467480115,-0.26860866560997537,-0.26659231216221396,0.42584188965863234,3,left
2.0869999999999997,0.2782132557519681,0.9506823575339414,0.021863181562086692,-0.2317062049930273,-0.1355553328285194,-0.5018503208562746,-0.2710530006673113,-0.2642025604640342,0.4295981369818199,3,left
2.09,0.2777307497615525,0.9505540096021616,0.02274935336897764,-0.24245183771941167,-0.13007442791469087,-0.5031221321637205,-0.2734634956535113,-0.26167347749089565,0.43339649091067844,3,left
2.0909999999999997,0.2772185452152378,0.9503918490066399,0.023643798119183518,-0.2528691808756107,-0.12430335463588317,-0.5043098967863423,-0.2758398267735644,-0.2590059613268261,0.4372370304363192,3,left
2.096,0.27667791430318517,0.9501955071221296,0.024546268375469357,-0.26299312133104,-0.11825295589309352,-0.5054091842485178,-0.27818170080374965,-0.25620100498290965,0.44111995945890764,3,left
2.096,0.2761102010268529,0.9499646430971016,0.025456491639073313,-0.2728587623305705,-0.11193386882198304,-0.5064156544017042,-0.2804888534478288,-0.2532596876599945,0.4450456029112924,3,left
2.102,0.27551681944862955,0.9496989448487719,0.026374172070767057,-0.28250125124744996,-0.1053565672693816,-0.5073250921720464,-0.2827610477653848,-0.25018316642220956,0.4490144028184824,3,left
2.103,0.27489925173027485,0.9493981301266359,0.027298992575767345,-0.2919556166769165,-0.09853140143110516,-0.508133440140046,-0.2849980726790331,-0.2469726682732348,0.45302691430412817,3,left
2.105,0.27425904597338185,0.9490619476520318,0.02823061721032519,-0.3012566148989202,-0.09146863463295493,-0.5088368289551752,-0.2871997415671331,-0.24362948262687842,0.45708380155528483,3,left
