time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,subject_number,foot
3.228,-0.6347534223917011,0.2586959713669967,0.20390974785865768,-1.0473949366046307,1.4329008408491808,-0.35407212716341463,0.0483655413396787,-0.20028905834866315,-0.1757622624468242,3,right
3.2310000000000003,-0.6297294066401385,0.2549660330795698,0.20300065057437952,-1.023023917560623,1.3601787062494426,-0.3321031644092986,0.07055465607794797,-0.19740445807564813,-0.13330299819391914,3,right
3.2319999999999998,-0.6247596611111248,0.25152074472427477,0.20200946457918387,-0.9976397912815905,1.2857704074981557,-0.31006546099423193,0.09306232157121626,-0.19479146260630983,-0.09034760137030393,3,right
3.236,-0.6198464699891152,0.2483634030410943,0.2009372899995346,-0.971266209836007,1.2097169679794009,-0.28797745329674423,0.11587989458113536,-0.19245809301982506,-0.046904352328581485,3,right
3.237,-0.6149918806007066,0.24549698030146902,0.19978530779183284,-0.9439280904911131,1.1320614710828134,-0.2658570869398414,0.1389984301870465,-0.19041219155972344,-0.002981961721258512,3,right
3.24,-0.610197694554965,0.24292412040360092,0.19855477916024247,-0.9156516048168369,1.0528490305231113,-0.2437218109531252,0.16240868435224354,-0.1886614179909787,0.04141042675238265,3,right
3.241,-0.6054654598037988,0.2406471357841794,0.1972470447311571,-0.8864641665131954,0.9721267553571753,-0.22158857466042786,0.18610111717294822,-0.18721324634228473,0.0862632349851567,3,right
3.241,-0.6007964636853865,0.23866800518067396,0.19586352347188607,-0.856394417882697,0.8899437094756988,-0.19947382722945287,0.2100658967496498,-0.18607496188820236,0.13156645035633177,3,right
3.247,-0.5961917270025952,0.23698837226484842,0.19440571134487336,-0.8254722148665752,0.8063508653419489,-0.17739351981987014,0.23429290343118586,-0.18525365801753052,0.17730962636793043,3,right
3.248,-0.5916519991814869,0.2356095451555066,0.19287517969197768,-0.7937286105610671,0.7214010517458529,-0.15536311026631816,0.25877173407713455,-0.1847562325189128,0.22348188329707588,3,right
3.2510000000000003,-0.5871777545584116,0.23453249680921415,0.19127357334722034,-0.7611958371335306,0.6351488954728154,-0.13339757019718226,0.28349170609048663,-0.18458938293179122,0.2700719083534589,3,right
3.252,-0.5827691898459028,0.23375786628071293,0.18960260847987706,-0.7279072860863176,0.5476507574595599,-0.11151139431193928,0.3084418611634317,-0.18475960082091047,0.3170679552168915,3,right
3.252,-0.5784262228184429,0.2332859608390149,0.18786407017239834,-0.6938974868689882,0.45896466522387214,-0.08971861121928269,0.333610968785433,-0.1852731649497148,0.3644578430448274,3,right
3.2560000000000002,-0.5741484922482236,0.23311675891932612,0.186059809742108,-0.6592020838677455,0.36915024402831764,-0.06803279506025157,0.35898752958458074,-0.1861361333521727,0.41222895508366436,3,right
3.2560000000000002,-0.569935359116622,0.23324991388175728,0.18419174182423728,-0.6238578117682415,0.27826864855749933,-0.046467077318989754,0.3845597785738757,-0.18735433430353193,0.46036823701880963,3,right
3.26,-0.5657859091217571,0.2336847585340432,0.18226184124475736,-0.5879024692308124,0.18638249566652948,-0.025034158544747234,0.4103156883747221,-0.18893335619149318,0.5088621951996198,3,right
3.261,-0.5616989564868151,0.23442031035921687,0.180272139721089,-0.5513748907846622,0.09355579807822303,-0.0037463198872194742,0.43624297249050376,-0.1908785362902938,0.5576968948764207,3,right
3.266,-0.5576730490502027,0.23545527737332222,0.17822472243452683,-0.5143149168395452,-0.00014610123193234653,0.017384565616700733,0.4623290887036813,-0.19319494844121365,0.6068579585878684,3,right
3.266,-0.5537064745962085,0.23678806452569426,0.17612172451810135,-0.47676336171173733,-0.09465659422685609,0.038347022066303416,0.4885612426703724,-0.1958873896440503,0.6563305648379334,3,right
3.27,-0.5497972683707202,0.2384167805467604,0.17396532749610924,-0.43876197955944995,-0.18990787284152952,0.059129960091702294,0.5149263917868715,-0.19896036556516253,0.7060994472027653,3,right
3.2710000000000004,-0.5459432217216219,0.24033924514665336,0.17175775569792454,-0.40035342812131086,-0.2858309941282631,0.07972266668041503,0.5414112494030188,-0.20241807496874697,0.7561488940086319,3,right
3.275,-0.5421418918042068,0.2425529964729731,0.1695012726538027,-0.3615812301501257,-0.3823559457849338,0.1001147954960785,0.5680022894577492,-0.2062643930790925,0.8064627487230228,3,right
3.2760000000000002,-0.538390612294217,0.24505529874651802,0.16719817746894267,-0.3224897324328448,-0.4794117123396743,0.12029635774897994,0.594685751612532,-0.21050285388264872,0.8570244112018555,3,right
3.28,-0.5346865050519654,0.24784315000655607,0.16485080116549783,-0.2831240622864908,-0.5769263422674269,0.14025771367753875,0.6214476469587565,-0.21513663137985037,0.9078168399365277,3,right
3.28,-0.5310264926775773,0.25091328991028966,0.16246150298048334,-0.24353008141876145,-0.6748270163154982,0.15998956469929912,0.6482737643754236,-0.22016851979775445,0.9588225554453205,3,right
3.286,-0.527407311888081,0.25426220754488593,0.1600326666111779,-0.20375433704110427,-0.773040117316775,0.1794829462893882,0.6751496776137658,-0.22560091277567315,1.0100236449543607,3,right
3.286,-0.5238255276331281,0.2578861492250404,0.15756669640798796,-0.1638440101212755,-0.8714913017705778,0.1987292216437643,0.7020607531856459,-0.2314357815371199,1.0614017685140253,3,right
3.2889999999999997,-0.5202775478509637,0.2617811262628829,0.1550660135244916,-0.12384686066174021,-0.9701055734722377,0.21772007618391936,0.7289921591327687,-0.23767465206252933,1.112938166697269,3,right
3.29,-0.516759638753508,0.26594292270867104,0.15253305204235568,-0.08381116988975021,-1.0688073594733747,0.236447512959017,0.7559288747538798,-0.2443185812783607,1.1646136700269243,3,right
3.2939999999999996,-0.513267940521904,0.2703671030705844,0.14997025509427334,-0.04378567924455109,-1.1675205886555404,0.2549038490007372,0.7828557013672285,-0.2513681322793505,1.2164087102795307,3,right
3.295,-0.5097984832925255,0.27504902002974807,0.1473800710103313,-0.0038195260469209855,-1.2661687732003555,0.27308171268536624,0.8097572741856295,-0.2588233486018391,1.2683033338137029,3,right
3.299,-0.5063472033170049,0.27998382217033485,0.14476494951080235,0.036037824263865786,-1.3646750932395213,0.29097404215691425,0.8366180753814717,-0.2666837275672582,1.3202772170714399,3,right
3.3,-0.5029099591867545,0.2851664617438245,0.142127337962079,0.07573664944052688,-1.462962484968118,0.3085740848642646,0.8634224484189964,-0.2749481927160322,1.3723096844011329,3,right
3.304,-0.4994825480212451,0.2905917024830051,0.13946967770557564,0.1152270454004175,-1.5609537325044123,0.3258753982645602,0.8901546137310907,-0.28361506535330705,1.4243797283513033,3,right
3.305,-0.49606072152786407,0.2962541274759317,0.1367944004640365,0.15445900497472578,-1.6585715637789953,0.34287185174421214,0.9167986858177266,-0.2926820352290869,1.4764660325843333,3,right
3.31,-0.492640201849187,0.3021481471030401,0.13410392482615174,0.19338250054815478,-1.755738750735433,0.35955762980807626,0.943338691795624,-0.3021461304265059,1.528546997473462,3,right
3.3110000000000004,-0.48921669712423965,0.3082680070348596,0.13140065280888633,0.2319475707024287,-1.8523782141237675,0.37592723658648775,0.9697585911915501,-0.31200368678306745,1.5806007680156264,3,right
3.3110000000000004,-0.4857859167037779,0.31460779628660995,0.12868696649665495,0.27010441097621846,-1.9484131331671348,0.3919755017089667,0.9960422963448934,-0.3222503176207439,1.6326052629173349,3,right
3.3139999999999996,-0.482343585968013,0.32116145532661267,0.12596522475654975,0.30780346885319604,-2.043767060380464,0.40769758759251673,1.0221736925479017,-0.3328808848119159,1.6845382032799516,3,right
