time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
0.26,0.1759,0.9549,0.1445,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.26,0.1798,0.9544,0.1486,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.263,0.1842,0.9554,0.1516,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.264,0.1818,0.9562,0.1506,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.269,0.1847,0.9527,0.1525,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.269,0.1871,0.9552,0.1523,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.276,0.1866,0.9535,0.1535,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.276,0.1896,0.9549,0.1533,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.279,0.1923,0.9562,0.1518,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.28,0.1947,0.9564,0.1501,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.283,0.1952,0.9586,0.142,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.285,0.1974,0.9579,0.1406,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.287,0.1949,0.9598,0.1347,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.288,0.1923,0.9598,0.1286,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.292,0.1874,0.9606,0.1266,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.293,0.1842,0.9603,0.1239,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.299,0.1803,0.961,0.1205,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.3,0.1774,0.9603,0.1178,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.303,0.1732,0.9593,0.1112,0.089,-0.0108,-0.0404,0.0067,-0.0034,-0.0007
0.303,0.1732,0.9593,0.1112,0.089,-0.0108,-0.0404,0.019,-0.0022,-0.012
0.304,0.1698,0.9581,0.1081,0.089,-0.0108,-0.0404,0.019,-0.0022,-0.012
0.307,0.1664,0.9571,0.1049,0.089,-0.0108,-0.0404,0.019,-0.0022,-0.012
0.308,0.1634,0.9574,0.1029,0.089,-0.0108,-0.0404,0.019,-0.0022,-0.012
0.313,0.1634,0.9574,0.1029,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.314,0.1585,0.9566,0.0988,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.314,0.1544,0.9569,0.0949,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.317,0.1515,0.9576,0.089,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.318,0.1488,0.9574,0.0888,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.322,0.1458,0.9586,0.0937,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.322,0.1466,0.9593,0.1034,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.327,0.1454,0.9615,0.112,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.327,0.1456,0.9662,0.12,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.332,0.1463,0.9696,0.1242,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.333,0.1463,0.9737,0.1235,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.337,0.1454,0.9801,0.123,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.338,0.1439,0.9843,0.1195,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.341,0.1449,0.9879,0.1266,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.342,0.1446,0.9901,0.1388,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.346,0.1427,0.9933,0.153,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.347,0.14,0.9935,0.1625,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.352,0.1358,0.9908,0.1711,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.353,0.1302,0.9901,0.174,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.357,0.1258,0.985,0.1704,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.357,0.1248,0.983,0.1679,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.361,0.1197,0.9803,0.1647,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.361,0.1173,0.9801,0.1618,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.366,0.1131,0.9772,0.1606,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.367,0.1099,0.9777,0.1594,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.371,0.109,0.9789,0.1503,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.372,0.1107,0.9789,0.1393,0.0057,-0.0006,0.0499,0.019,-0.0022,-0.012
0.372,0.1107,0.9789,0.1393,0.0057,-0.0006,0.0499,0.0243,0.0325,-0.0328
0.376,0.1124,0.9806,0.1279,0.0057,-0.0006,0.0499,0.0243,0.0325,-0.0328
0.377,0.1202,0.9808,0.1134,0.0057,-0.0006,0.0499,0.0243,0.0325,-0.0328
0.382,0.1202,0.9808,0.1134,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.383,0.1219,0.9789,0.1017,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.383,0.1278,0.9786,0.0932,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.386,0.1287,0.9799,0.0893,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.387,0.1322,0.9835,0.0866,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.391,0.1353,0.9847,0.0839,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.391,0.1383,0.9864,0.0792,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.397,0.139,0.9872,0.0717,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.397,0.139,0.9882,0.0648,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.401,0.1427,0.9894,0.0568,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.402,0.1456,0.9879,0.0499,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.405,0.1502,0.9879,0.0443,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.406,0.1534,0.9872,0.0375,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.41,0.1588,0.9877,0.034,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.411,0.1629,0.9862,0.0316,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.415,0.1649,0.9847,0.0306,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.415,0.1695,0.9845,0.0282,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.42,0.1712,0.9833,0.0262,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.421,0.1708,0.983,0.0228,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.425,0.172,0.985,0.0201,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.425,0.1693,0.9864,0.0226,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.432,0.1666,0.985,0.0231,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.432,0.1669,0.9872,0.0216,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.435,0.1661,0.9886,0.024,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.435,0.1642,0.9889,0.0265,0.1726,-0.1628,0.0691,0.0243,0.0325,-0.0328
0.442,0.1642,0.9889,0.0265,0.1726,-0.1628,0.0691,-0.0183,-0.0202,-0.0034
0.443,0.1634,0.9904,0.0284,0.1726,-0.1628,0.0691,-0.0183,-0.0202,-0.0034
0.443,0.1607,0.9933,0.0382,0.1726,-0.1628,0.0691,-0.0183,-0.0202,-0.0034
0.445,0.1605,0.9965,0.0497,0.1726,-0.1628,0.0691,-0.0183,-0.0202,-0.0034
0.445,0.1607,0.9962,0.0597,0.1726,-0.1628,0.0691,-0.0183,-0.0202,-0.0034
0.45,0.1607,0.9962,0.0597,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.45,0.1612,1.0009,0.0651,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.452,0.1588,1.0048,0.0697,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.455,0.1559,1.0089,0.0724,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.455,0.1534,1.0131,0.0778,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.459,0.1463,1.0187,0.0846,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.459,0.141,1.0253,0.0863,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.464,0.138,1.0253,0.091,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.464,0.1356,1.0292,0.0951,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.469,0.1375,1.0282,0.1007,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.47,0.1388,1.0248,0.1037,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.474,0.14,1.0226,0.1127,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.475,0.1419,1.0185,0.1144,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.478,0.1446,1.0153,0.1171,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.479,0.15,1.0133,0.1171,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.484,0.1544,1.0104,0.1152,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.484,0.1607,1.0084,0.1125,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.489,0.1678,1.0079,0.1066,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.489,0.1739,1.0075,0.1017,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.493,0.1798,1.0048,0.0961,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.494,0.1844,1.0048,0.0885,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.498,0.1905,1.0043,0.0824,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.498,0.1962,1.0033,0.0778,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.503,0.2045,1.0023,0.0753,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.503,0.2079,1.0023,0.0731,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.507,0.2152,1.0018,0.0712,-0.2023,0.0162,0.0569,-0.0183,-0.0202,-0.0034
0.508,0.2152,1.0018,0.0712,-0.2023,0.0162,0.0569,-0.0901,-0.0584,-0.0059
0.508,0.2196,0.9999,0.0682,-0.2023,0.0162,0.0569,-0.0901,-0.0584,-0.0059
0.513,0.2221,0.9992,0.0634,-0.2023,0.0162,0.0569,-0.0901,-0.0584,-0.0059
0.514,0.2262,1.0001,0.0602,-0.2023,0.0162,0.0569,-0.0901,-0.0584,-0.0059
0.517,0.2267,0.9984,0.0555,-0.2023,0.0162,0.0569,-0.0901,-0.0584,-0.0059
0.518,0.2267,0.9984,0.0555,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.519,0.2296,0.9967,0.0511,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.522,0.2301,0.9979,0.0499,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.523,0.2291,1.0011,0.047,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.527,0.2284,1.0006,0.0477,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.527,0.2243,1.0014,0.0458,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.533,0.2208,1.0065,0.0472,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.533,0.2142,1.006,0.0485,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.537,0.2111,1.0097,0.0485,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.537,0.203,1.0109,0.048,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.542,0.1967,1.0114,0.048,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.543,0.1903,1.0121,0.0509,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.547,0.1805,1.0119,0.0543,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.548,0.1739,1.0109,0.0558,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.552,0.1651,1.0111,0.0617,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.552,0.1571,1.0089,0.0651,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.556,0.1493,1.0111,0.0675,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.557,0.1407,1.0114,0.0709,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.561,0.1334,1.0121,0.0726,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.561,0.1307,1.0141,0.0719,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.567,0.1246,1.0121,0.0731,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.568,0.118,1.0141,0.0729,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.572,0.1173,1.015,0.0739,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.572,0.1104,1.0136,0.0736,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.576,0.1055,1.0123,0.0751,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.577,0.1009,1.0116,0.078,0.0032,0.1023,-0.6743,-0.0901,-0.0584,-0.0059
0.577,0.1009,1.0116,0.078,0.0032,0.1023,-0.6743,-0.1519,0.0381,-0.0195
0.581,0.0972,1.0094,0.0795,0.0032,0.1023,-0.6743,-0.1519,0.0381,-0.0195
0.581,0.0948,1.0123,0.0785,0.0032,0.1023,-0.6743,-0.1519,0.0381,-0.0195
0.587,0.0906,1.0123,0.0748,0.0032,0.1023,-0.6743,-0.1519,0.0381,-0.0195
0.587,0.0906,1.0123,0.0748,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.588,0.0889,1.0138,0.0697,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.592,0.0867,1.0172,0.0636,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.593,0.0845,1.0209,0.0538,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.597,0.0772,1.0248,0.0497,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.597,0.0704,1.0282,0.0384,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.601,0.0618,1.0268,0.0333,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.602,0.0552,1.0309,0.025,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.606,0.0496,1.0324,0.0184,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.608,0.0418,1.029,0.0091,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.611,0.031,1.0297,0.0001,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.612,0.021,1.0312,-0.0119,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.615,0.01,1.0314,-0.027,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.616,-0.0002,1.0329,-0.0378,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.621,-0.0151,1.0358,-0.0493,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.621,-0.0252,1.0392,-0.0625,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.626,-0.0415,1.0463,-0.071,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.627,-0.053,1.0531,-0.0835,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.631,-0.0647,1.0595,-0.0905,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.632,-0.0767,1.0654,-0.0976,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.634,-0.0889,1.0742,-0.1094,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.635,-0.0963,1.0832,-0.1174,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.642,-0.1031,1.0932,-0.1194,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.643,-0.106,1.1022,-0.1225,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.645,-0.1063,1.1149,-0.1247,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.646,-0.1072,1.1245,-0.1194,0.1458,0.29,-0.275,-0.1519,0.0381,-0.0195
0.646,-0.1072,1.1245,-0.1194,0.1458,0.29,-0.275,-0.2858,0.1647,0.1548
0.65,-0.1129,1.1408,-0.112,0.1458,0.29,-0.275,-0.2858,0.1647,0.1548
0.651,-0.119,1.1565,-0.1003,0.1458,0.29,-0.275,-0.2858,0.1647,0.1548
0.655,-0.1263,1.1706,-0.0935,0.1458,0.29,-0.275,-0.2858,0.1647,0.1548
0.655,-0.1263,1.1706,-0.0935,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.656,-0.1334,1.1829,-0.0881,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.66,-0.1439,1.1934,-0.0844,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.661,-0.1524,1.2029,-0.0798,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.664,-0.1666,1.2112,-0.0737,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.665,-0.1786,1.2198,-0.069,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.669,-0.1847,1.222,-0.0561,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.67,-0.1854,1.2288,-0.0461,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.676,-0.1866,1.229,-0.0368,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.677,-0.1827,1.2285,-0.0307,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.678,-0.1778,1.2251,-0.0231,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.679,-0.1727,1.2205,-0.0121,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.684,-0.1676,1.2163,0.0006,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.685,-0.1651,1.21,0.0125,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.688,-0.1615,1.207,0.0238,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.689,-0.1556,1.1992,0.0353,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.694,-0.1517,1.1941,0.0463,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.694,-0.1456,1.188,0.0558,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.699,-0.1371,1.1834,0.0651,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.7,-0.13,1.1792,0.0736,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.703,-0.1175,1.1758,0.081,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.703,-0.1063,1.1743,0.0937,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.71,-0.0911,1.1714,0.102,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.711,-0.0777,1.1682,0.1122,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.713,-0.063,1.1667,0.1225,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.713,-0.0462,1.1626,0.1364,0.0652,0.2508,-0.5754,-0.2858,0.1647,0.1548
0.714,-0.0462,1.1626,0.1364,0.0652,0.2508,-0.5754,-0.6553,0.3041,0.5919
0.72,-0.0283,1.1604,0.1464,0.0652,0.2508,-0.5754,-0.6553,0.3041,0.5919
0.721,-0.0086,1.155,0.1608,0.0652,0.2508,-0.5754,-0.6553,0.3041,0.5919
