time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,subject_number,foot
8.163,0.6093225877652282,1.0940863001151244,-0.2653193427771608,1.382503409025945,3.2583555635572723,-1.6519040725249576,-0.09248645674926528,0.044631030040050756,-0.07652035402090313,2,left
8.215,0.6089528236239917,1.0930112444766975,-0.26421850397933405,1.3707568186583394,3.278287407296875,-1.6609805860564761,-0.09347190789732344,0.042592798305692584,-0.07840125969185469,2,left
8.217,0.6085016566000393,1.0919237838571543,-0.26313413615808856,1.3584007948674426,3.2980462854896437,-1.670000383209834,-0.09447632731023455,0.040534536280164596,-0.08015445539499302,2,left
8.238999999999999,0.6079697573036448,1.0908231411343203,-0.2620659416757529,1.3454265205162126,3.3176107359237657,-1.678959355342701,-0.09549806019335663,0.03845402735824213,-0.0817843656292158,2,left
8.241,0.6073581800614958,1.0897085657082655,-0.2610135314390642,1.3318290824235581,3.3369586553828627,-1.6878522533860343,-0.09653525504711627,0.03634889376909677,-0.08329606661086711,2,left
8.243,0.6066683578480591,1.0885793485702822,-0.2599764369481064,1.317607565374436,3.3560673700946633,-1.6966726208507499,-0.09758587304363488,0.034216628002422485,-0.0846951634090063,2,left
8.244,0.6059020943743875,1.0874348361276343,-0.2589541214129562,1.3027651110063807,3.3749137113282375,-1.705412747378299,-0.09864769857614913,0.032054624774998076,-0.08598766435448099,2,left
8.281,0.6050615534203174,1.0862744404909714,-0.2579459885935527,1.2873089427027224,3.3934740998426545,-1.7140636492510115,-0.0997183507702272,0.0298602141730158,-0.08717985607849446,2,left
8.282,0.6041492465154968,1.085097645730655,-0.25695138935969414,1.2712503569193678,3.4117246407008293,-1.7226150794436625,-0.10079529567449545,0.02763069681922193,-0.088278183653147,2,left
8.297,0.6031680200792144,1.0839040115598837,-0.25596962718935923,1.2546046812938865,3.429641228403725,-1.73105556719311,-0.10187585891994738,0.02536338170003536,-0.08928913918901289,2,left
8.299,0.6021210414788524,1.08269317621108,-0.2549999639631129,1.2373912013729902,3.4471996603457047,-1.739372484265298,-0.10295723878775402,0.023055626846173554,-0.09021916025233612,2,left
8.299,0.6010117821223595,1.0814648595752587,-0.25404162693735194,1.2196330606134667,3.4643757535122077,-1.7475521308303104,-0.1040365198090317,0.020704882562849768,-0.09107453844009579,2,left
8.346,0.5998439963328387,1.0802188672516662,-0.2530938172396026,1.2013571398770075,3.4811454576295735,-1.755579831484556,-0.1051106872362459,0.018308736352311845,-0.09186133839500815,2,left
8.347999999999999,0.5986216963863719,1.0789550959420988,-0.25215571961609007,1.182593921070691,3.4974849596862088,-1.7634400343300973,-0.10617664283812699,0.01586495838780664,-0.09258532763534898,2,left
8.376,0.5973491248827606,1.0776735401103117,-0.2512265126686177,1.1633773367626261,3.5133707778219105,-1.7711164102890469,-0.10723122233546818,0.013371546652446128,-0.09325191736796253,2,left
8.377,0.5960307251486336,1.076374299434967,-0.25030537880423487,1.1437446060337324,3.5287798442913814,-1.7785919522018014,-0.10827121448169345,0.01082677122147265,-0.09386611371887112,2,left
8.378,0.5946711096745256,1.075057586761607,-0.24939151347800562,1.1237360565118306,3.5436895775488377,-1.7858490737316597,-0.10929338147912782,0.008229217188359512,-0.09443247770339115,2,left
8.378,0.5932750264887563,1.0737237364015042,-0.2484841335860797,1.1033949324768242,3.55807794386119,-1.7928697082212908,-0.11029448028791124,0.005577825646480199,-0.09495509167262066,2,left
8.414,0.5918473235778331,1.0723732123583645,-0.24758248492253573,1.0827671886441237,3.5719235106654224,-1.7996354082631985,-0.11127128449597538,0.0028719322832075653,-0.09543753053927716,2,left
8.435,0.5903929115494987,1.071006615845843,-0.24668584862766854,1.0619012687275715,3.5852054971414837,-1.8061274478567566,-0.11222060661918822,0.00011130340464867367,-0.09588283710500323,2,left
8.436,0.5889167248427948,1.0696246914551248,-0.24579354660447003,1.0408478676017316,3.597903829280006,-1.8123269296409732,-0.11313932078941555,-0.0027038306811945235,-0.0962935013157265,2,left
8.437000000000001,0.5874236820029307,1.068228331381779,-0.24490494592272755,1.019659676163038,3.609999204913107,-1.818214899074142,-0.11402438569640408,-0.00557274514383212,-0.09667144307644944,2,left
8.437999999999999,0.585918645668678,1.06681857725721,-0.24401946224261412,0.9983911084759081,3.6214731706779437,-1.8237724660853836,-0.11487286744396942,-0.008494193513240033,-0.09701799770171046,2,left
8.48,0.5844063829407639,1.0653966193443525,-0.2431365622772174,0.9770980109822481,3.6323082098722614,-1.828980932933365,-0.1156819618668061,-0.01146638468517842,-0.09733390276951079,2,left
8.482000000000001,0.5828915268239094,1.0639637930611934,-0.24225576534403795,0.9558373534508146,3.642487837638866,-1.8338219247742646,-0.11644901596821892,-0.014486964590162863,-0.09761928545475228,2,left
8.497,0.5813785394741591,1.0625215730197113,-0.241376644199434,0.9346669012550642,3.6519966987149424,-1.8382775182684898,-0.11717154834431233,-0.01755300274769662,-0.0978736499731667,2,left
8.512,0.5798716779656014,1.0610715650059632,-0.24049882553902285,0.9136448686556642,3.660820664179543,-1.8423303647262579,-0.11784726857405094,-0.0206609838272675,-0.09809586508123153,2,left
8.513,0.5783749631497099,1.0596154964361368,-0.23962199062688652,0.8928295529215895,3.6689469257893466,-1.8459638063999848,-0.11847409557685067,-0.0238068046893821,-0.09828415167043464,2,left
8.514,0.5768921519461703,1.058155205761354,-0.23874587644354212,0.872278949591088,3.6763640873837837,-1.8491619856460146,-0.11905017493842475,-0.02698577807694239,-0.09843607055047314,2,left
8.546,0.5754267132012636,1.0566926312107838,-0.23787027760161303,0.8520503510891764,3.683062251546776,-1.8519099466318651,-0.11957389520502576,-0.030192644514556766,-0.09854851054716474,2,left
8.571,0.5739818071641788,1.0552297992762203,-0.23699504911734337,0.8321999343343153,3.6890330969532195,-1.8541937287607957,-0.12004390312033353,-0.03342159345717001,-0.098617677133522,2,left
8.572000000000001,0.5725602686681548,1.0537688134015022,-0.2361201099370919,0.8127823448651129,3.694269940294592,-1.8560004507047383,-0.1204591176489005,-0.03666629338685084,-0.09863908237630538,2,left
8.573,0.5711645942542296,1.052311843301382,-0.23524544694534202,0.7938502831213889,3.69876777820772,-1.8573183842148564,-0.12081874239456274,-0.039919929007160786,-0.09860753806548503,2,left
8.574,0.5697969336741462,1.0508611151130804,-0.2343711190852955,0.7754540955939752,3.70252330759562,-1.8581370175893508,-0.12112227589116017,-0.043175242961420134,-0.09851715450794465,2,left
8.613,0.568459086230548,1.04941890230006,-0.23349726122258127,0.7576413741332181,3.7055349253081955,-1.8584471099988609,-0.1213695193737536,-0.04642458014696741,-0.09836134684633575,2,left
8.615,0.5671525020429133,1.0479875171054314,-0.2326240874913121,0.7404565707772586,3.7078027103434352,-1.8582407398009586,-0.12156058187416907,-0.04965993385985968,-0.09813284964732225,2,left
8.649,0.565878287685397,1.046569302436963,-0.23175189404877017,0.7239406382083897,3.7093283929403804,-1.857511350856809,-0.12169588261554103,-0.05287299365020153,-0.09782373988299885,2,left
8.65,0.5646372151823895,1.0451666241774664,-0.23088106131925562,0.7081307048452126,3.710115314701319,-1.856253799021174,-0.12177615070656475,-0.056055194897419953,-0.09742546830501977,2,left
8.651,0.5634297334329635,1.043781863868079,-0.23001205583810003,0.693059791596045,3.7101683834615002,-1.8544643976626773,-0.12180242213600787,-0.05919777011476157,-0.09692889921076436,2,left
8.652000000000001,0.5622559816229211,1.0424174114540345,-0.22914543172308513,0.6787565761986967,3.7094940263908716,-1.8521409592293114,-0.1217760340902604,-0.0622918019989212,-0.09632435868043707,2,left
8.68,0.5611158046178448,1.0410756574204758,-0.22828183168004273,0.6652452092098569,3.708100143782769,-1.8492828304619928,-0.12169861672849255,-0.06532827827410664,-0.09560169176275973,2,left
8.71,0.5600087705043126,1.039758983391271,-0.22742198734630656,0.652545183244299,3.7059960645108263,-1.845890920293598,-0.12157208273342933,-0.06829814837351872,-0.09475032970984337,2,left
8.713,0.5589341904705776,1.03846975027503,-0.22656671871247722,0.640671255696771,3.703192503315683,-1.841967720267229,-0.12139861497799888,-0.07119238170214125,-0.09375936828543265,2,left
8.714,0.5578911411622229,1.0372102834412538,-0.22571693240636087,0.629633424907798,3.6997015199175056,-1.837517317465499,-0.1211806523748313,-0.0740020265927135,-0.09261765691617675,2,left
8.714,0.5568784894369873,1.0359828551671137,-0.2248736187824669,0.6194369593537332,3.695536479721788,-1.8325453999385823,-0.12092087368439122,-0.07671826867386274,-0.09131389726187654,2,left
8.746,0.5558949190928566,1.034789665233686,-0.22403784787587064,0.6100824775276841,3.6907120147512416,-1.8270592546046596,-0.12062217903499511,-0.07933248766810178,-0.08983674985633817,2,left
8.786,0.5549389588229424,1.0336328206485033,-0.22321076425458017,0.6015660727314122,3.6852439813959315,-1.821067757572213,-0.12028766904663474,-0.08183631222882899,-0.08817494824540849,2,left
8.787,0.5540090104563871,1.0325143153093734,-0.22239358074722224,0.5938794750090721,3.6791494103083515,-1.8145813567612066,-0.11992062153995688,-0.08422167275762943,-0.08631742052340198,2,left
8.788,0.5531033765097361,1.0314360103953506,-0.22158757101256052,0.5870102439942767,3.6724464442464475,-1.8076120464196308,-0.11952446582954807,-0.08648085220936888,-0.084253418263652,2,left
8.788,0.5522202862859847,1.0303996162824596,-0.22079406093045523,0.5809419892131616,3.6651542605265095,-1.800173332628099,-0.11910275460870397,-0.08860653483147572,-0.08197265265252247,2,left
8.79,0.5513579201579231,1.029406676680427,-0.2200144188245641,0.5756546159267106,3.6572929752242445,-1.7922801886046813,-0.11865913347343644,-0.09059185247956192,-0.07946543670632564,2,left
8.812999999999999,0.5505144320269725,1.028458555534721,-0.2192500445837003,0.5711245953590087,3.648883527141553,-1.7839489989149624,-0.11819730820658986,-0.0924304276041459,-0.0767228307772066,2,left
8.844,0.5496879701719807,1.027556427088738,-0.21850235782554606,0.5673252588405245,3.639947540732801,-1.775197492215984,-0.11772101003796948,-0.09411641176279606,-0.07373678742471867,2,left
8.846,0.54887669684287,1.0267012693417314,-0.21777278532140298,0.5642271157756097,3.630507167837155,-1.766044662453097,-0.1172339593278468,-0.0956445191347251,-0.0705002916615662,2,left
8.847000000000001,0.5480788070004533,1.0258938609587303,-0.21706274794177968,0.5617981954211445,3.620584908192881,-1.7565106784858269,-0.1167398285378984,-0.09701005563605015,-0.06700749245963823,2,left
8.847000000000001,0.5472925465449012,1.0251347814968848,-0.21637364741308432,0.5600044118425132,3.61020340947143,-1.74661678216338,-0.11624220558511715,-0.09820894485661007,-0.06325382133416113,2,left
8.881,0.5465162302564134,1.0244244146635904,-0.21570685323341265,0.5588099483008983,3.599385251384979,-1.7363851750978945,-0.11574455839387934,-0.09923775178034995,-0.05923609500587462,2,left
8.923,0.5457482595446727,1.0237629542615831,-0.21506369013199755,0.5581776517222433,3.588152725290805,-1.7258388947939787,-0.11525020101502427,-0.1000937046202163,-0.054952600885126185,2,left
8.924,0.5449871400302502,1.0231504124524058,-0.21444542641924985,0.5580694247858515,3.5765276245318467,-1.7150016810206838,-0.1147622616267941,-0.10077471449870463,-0.05040316486922194,2,left
8.925,0.5442314990007379,1.0225866298657584,-0.21385326347093525,0.558446606286509,3.5645310569342445,-1.7038978330824517,-0.11428365307079087,-0.10127939213666738,-0.04558920069527354,2,left
8.925,0.5434801028406326,1.0220712868436046,-0.21328832641719242,0.5592703360735122,3.5521832841073,-1.6925520584945433,-0.11381704679430976,-0.1016070604323803,-0.04051373984128209,2,left
8.926,0.5427318744719585,1.02160391488411,-0.21275165587706257,0.5605019041972804,3.539503588857412,-1.6809893146459731,-0.11336485085223211,-0.10175776209247932,-0.03518144121617771,2,left
8.947000000000001,0.5419859105006998,1.0211839074097975,-0.21224420037835984,0.5621030848993365,3.5265101721352186,-1.6692346473390491,-0.11292919222894099,-0.10173226198007897,-0.029598580326506245,2,left
8.982000000000001,0.5412414972382221,1.0208105293706342,-0.21176680906429898,0.5640364562943183,3.513220081418709,-1.657313031400903,-0.11251190352256257,-0.10153204412499124,-0.02377301785544489,2,left
8.984,0.5404981245614973,1.0204829256748937,-0.2113202245615534,0.5662657063822616,3.4996491719495717,-1.645249217254796,-0.1121145139902388,-0.1011593033964794,-0.017714147638841996,2,left
8.984,0.5397554970051651,1.0202001287924054,-0.21090507641793407,0.5687559254774334,3.485812100829954,-1.6330675850319276,-0.11173824495318405,-0.10061693183847668,-0.011432824022259922,2,left
8.985,0.5390135420741861,1.0199610660010006,-0.21052187589910773,0.5714738840685937,3.471722350816424,-1.62079200672739,-0.1113840095209465,-0.09990849975960546,-0.0049412687354000815,2,left
9.013,0.5382724159450043,1.0197645666792072,-0.2101710128452218,0.5743882935347179,3.45739227571727,-1.6084457170567252,-0.11105241639743522,-0.09903823213436821,0.0017470418149064606,2,left
9.06,0.537532506544098,1.0196093699418505,-0.20985275492999933,0.5774700462802015,3.4428331566135078,-1.5960511938995778,-0.11074377715199378,-0.09801098161457664,0.008617506272200443,2,left
9.062000000000001,0.5367944338003077,1.0194941329108218,-0.2095672493891928,0.5806924327149914,3.4280552608082444,-1.5836300489862967,-0.11045811601749884,-0.09683219944927292,0.015654540339841466,2,left
